Objective,AvgSim_Nodes,BestLO_Nodes,Global_Nodes,AvgSim_Edges,BestLO_Edges,Global_Edges
50888,0.68137,0.680672,0.587302,0.269208,0.351351,0.226994
46576,0.711272,0.785714,0.680672,0.288302,0.351351,0.333333
48251,0.716058,0.754386,0.666667,0.300487,0.360544,0.315789
49651,0.688149,0.694915,0.612903,0.272211,0.282051,0.242236
48398,0.7257,0.769912,0.680672,0.275203,0.315789,0.265823
51436,0.684114,0.652893,0.6,0.257365,0.234568,0.219512
47899,0.730681,0.754386,0.724138,0.293599,0.333333,0.324503
49534,0.722064,0.724138,0.639344,0.259919,0.257862,0.265823
49021,0.738052,0.754386,0.694915,0.285769,0.315789,0.298701
48121,0.707609,0.73913,0.785714,0.273614,0.342282,0.408451
50308,0.689543,0.680672,0.612903,0.261677,0.242236,0.226994
47280,0.71968,0.769912,0.680672,0.285527,0.342282,0.273885
48735,0.717662,0.724138,0.724138,0.267701,0.298701,0.324503
49553,0.707105,0.694915,0.639344,0.29249,0.342282,0.234568
47819,0.733592,0.769912,0.666667,0.275817,0.351351,0.273885
46258,0.723511,0.754386,0.709402,0.301024,0.298701,0.324503
49274,0.719116,0.785714,0.666667,0.264697,0.369863,0.265823
47962,0.737579,0.785714,0.694915,0.293445,0.30719,0.30719
49536,0.696688,0.680672,0.652893,0.248691,0.226994,0.226994
48117,0.7194,0.73913,0.666667,0.288354,0.298701,0.265823
47309,0.727389,0.834862,0.680672,0.261584,0.398601,0.282051
48961,0.709796,0.73913,0.639344,0.276694,0.315789,0.226994
47542,0.731907,0.801802,0.73913,0.276181,0.428571,0.324503
52013,0.697608,0.709402,0.626016,0.247942,0.30719,0.257862
49864,0.717454,0.694915,0.639344,0.275903,0.30719,0.25
48719,0.720212,0.709402,0.652893,0.26891,0.298701,0.234568
48608,0.716994,0.709402,0.666667,0.276376,0.30719,0.257862
47182,0.725628,0.754386,0.709402,0.286998,0.315789,0.298701
51329,0.701288,0.666667,0.639344,0.273158,0.30719,0.242236
48143,0.7063,0.724138,0.73913,0.262723,0.30719,0.290323
47798,0.701953,0.724138,0.612903,0.273261,0.324503,0.197605
49356,0.710594,0.724138,0.652893,0.274709,0.290323,0.265823
49720,0.698123,0.680672,0.680672,0.285758,0.333333,0.30719
49483,0.715462,0.724138,0.680672,0.284706,0.298701,0.315789
49827,0.696827,0.709402,0.666667,0.275979,0.342282,0.242236
48107,0.734114,0.754386,0.666667,0.278839,0.324503,0.25
47706,0.740604,0.754386,0.694915,0.297418,0.351351,0.324503
48324,0.723601,0.754386,0.666667,0.305445,0.324503,0.298701
48626,0.709335,0.769912,0.694915,0.265785,0.342282,0.25
50582,0.685068,0.680672,0.626016,0.264728,0.257862,0.226994
47314,0.743037,0.73913,0.680672,0.308137,0.324503,0.333333
49095,0.692507,0.769912,0.709402,0.229737,0.282051,0.257862
48693,0.715218,0.694915,0.666667,0.280951,0.298701,0.257862
48123,0.682936,0.724138,0.680672,0.270947,0.324503,0.298701
48169,0.732901,0.769912,0.626016,0.291646,0.315789,0.25
50879,0.67705,0.694915,0.666667,0.241716,0.273885,0.298701
48257,0.703738,0.73913,0.694915,0.255746,0.30719,0.265823
49453,0.671203,0.73913,0.652893,0.249694,0.290323,0.234568
51573,0.693612,0.694915,0.639344,0.234887,0.257862,0.234568
50303,0.691804,0.666667,0.626016,0.246167,0.273885,0.204819
48992,0.735102,0.73913,0.694915,0.275648,0.315789,0.226994
51049,0.693861,0.694915,0.666667,0.268369,0.333333,0.315789
49295,0.677669,0.709402,0.639344,0.240025,0.265823,0.242236
50500,0.695927,0.724138,0.680672,0.250038,0.298701,0.273885
48168,0.729088,0.754386,0.680672,0.296968,0.342282,0.298701
49039,0.728945,0.785714,0.694915,0.259666,0.257862,0.257862
48206,0.698582,0.724138,0.652893,0.28885,0.324503,0.30719
49607,0.717485,0.680672,0.639344,0.27925,0.257862,0.25
48083,0.717901,0.754386,0.626016,0.290548,0.333333,0.219512
49279,0.681547,0.724138,0.626016,0.247066,0.290323,0.226994
50648,0.726711,0.73913,0.626016,0.263746,0.282051,0.204819
49594,0.708813,0.724138,0.694915,0.269445,0.282051,0.324503
49146,0.732757,0.724138,0.652893,0.278844,0.324503,0.257862
47855,0.717193,0.834862,0.666667,0.268729,0.342282,0.226994
48762,0.687187,0.724138,0.626016,0.260807,0.282051,0.298701
48948,0.705569,0.724138,0.680672,0.279926,0.324503,0.30719
47220,0.716045,0.754386,0.724138,0.271102,0.273885,0.315789
52048,0.675192,0.639344,0.6,0.267584,0.282051,0.30719
48079,0.695487,0.694915,0.694915,0.263393,0.282051,0.315789
50341,0.686781,0.652893,0.626016,0.258899,0.242236,0.226994
48275,0.724565,0.769912,0.724138,0.273452,0.30719,0.298701
50221,0.701938,0.709402,0.652893,0.27455,0.324503,0.273885
49525,0.728912,0.73913,0.652893,0.285068,0.265823,0.290323
50291,0.673384,0.724138,0.626016,0.238594,0.282051,0.204819
48499,0.705602,0.769912,0.639344,0.28488,0.360544,0.273885
50772,0.698591,0.694915,0.6,0.257973,0.324503,0.234568
49233,0.688671,0.694915,0.709402,0.289061,0.30719,0.360544
52149,0.672695,0.709402,0.6,0.23709,0.298701,0.204819
50192,0.70814,0.652893,0.639344,0.267458,0.282051,0.30719
49540,0.700968,0.724138,0.652893,0.2567,0.25,0.226994
53167,0.677591,0.694915,0.6,0.259025,0.242236,0.234568
50252,0.712787,0.73913,0.680672,0.242424,0.290323,0.212121
48762,0.737155,0.724138,0.694915,0.290706,0.315789,0.273885
49715,0.720157,0.724138,0.709402,0.28864,0.315789,0.290323
46783,0.714296,0.785714,0.754386,0.283183,0.351351,0.388889
49295,0.72419,0.724138,0.639344,0.295184,0.30719,0.234568
49224,0.712745,0.709402,0.666667,0.298684,0.315789,0.30719
49343,0.684681,0.680672,0.666667,0.265058,0.298701,0.242236
47682,0.6899,0.694915,0.709402,0.269698,0.30719,0.351351
46878,0.716213,0.801802,0.724138,0.276258,0.315789,0.30719
48621,0.689074,0.724138,0.666667,0.239737,0.282051,0.226994
47504,0.71927,0.73913,0.680672,0.303144,0.351351,0.298701
47144,0.723702,0.801802,0.724138,0.287884,0.388889,0.30719
50296,0.697588,0.709402,0.639344,0.261813,0.298701,0.212121
47631,0.723292,0.785714,0.754386,0.276095,0.333333,0.351351
49136,0.68369,0.709402,0.724138,0.254647,0.273885,0.315789
48474,0.729209,0.754386,0.73913,0.277347,0.282051,0.324503
50381,0.698696,0.73913,0.639344,0.270303,0.315789,0.273885
52444,0.664222,0.666667,0.574803,0.249735,0.290323,0.197605
47724,0.732635,0.754386,0.694915,0.292136,0.351351,0.298701
50590,0.692903,0.694915,0.639344,0.253595,0.226994,0.25
49222,0.698711,0.709402,0.666667,0.279819,0.290323,0.290323
48455,0.70256,0.754386,0.666667,0.264401,0.273885,0.273885
48269,0.719976,0.73913,0.694915,0.282162,0.351351,0.315789
49094,0.726073,0.724138,0.666667,0.281632,0.324503,0.273885
50056,0.68891,0.652893,0.639344,0.252201,0.219512,0.257862
48298,0.730895,0.73913,0.652893,0.286965,0.324503,0.273885
47272,0.736139,0.754386,0.680672,0.277446,0.273885,0.25
49476,0.685337,0.680672,0.612903,0.281639,0.257862,0.282051
48219,0.727181,0.801802,0.639344,0.286045,0.324503,0.25
47885,0.685577,0.724138,0.666667,0.287088,0.342282,0.290323
48896,0.718652,0.73913,0.694915,0.264517,0.242236,0.226994
48917,0.71623,0.724138,0.694915,0.281016,0.369863,0.265823
50686,0.705935,0.694915,0.626016,0.251402,0.273885,0.226994
50741,0.719483,0.724138,0.612903,0.275882,0.324503,0.212121
50367,0.657205,0.652893,0.6,0.250473,0.290323,0.242236
52063,0.694042,0.694915,0.587302,0.248787,0.265823,0.226994
50414,0.710992,0.769912,0.652893,0.273325,0.342282,0.257862
49799,0.722844,0.724138,0.652893,0.269257,0.298701,0.30719
48428,0.70209,0.73913,0.652893,0.266268,0.315789,0.273885
50502,0.688367,0.73913,0.612903,0.235824,0.234568,0.204819
45920,0.735466,0.769912,0.73913,0.309384,0.324503,0.360544
50016,0.722971,0.724138,0.666667,0.271192,0.265823,0.242236
50519,0.696055,0.680672,0.626016,0.244725,0.204819,0.197605
50328,0.683237,0.694915,0.626016,0.255919,0.333333,0.226994
47034,0.72307,0.801802,0.694915,0.285638,0.37931,0.30719
48859,0.681736,0.709402,0.680672,0.264617,0.290323,0.298701
48722,0.670453,0.724138,0.652893,0.252733,0.342282,0.30719
46595,0.759238,0.834862,0.754386,0.312031,0.369863,0.333333
46738,0.71991,0.801802,0.680672,0.268969,0.324503,0.265823
47300,0.738419,0.785714,0.680672,0.292724,0.342282,0.257862
49830,0.704609,0.680672,0.639344,0.268654,0.234568,0.197605
47794,0.671977,0.724138,0.639344,0.260552,0.351351,0.25
49384,0.720975,0.73913,0.666667,0.26322,0.30719,0.25
49958,0.708596,0.666667,0.6,0.270251,0.290323,0.212121
50427,0.702244,0.694915,0.709402,0.248857,0.282051,0.265823
46521,0.718129,0.769912,0.709402,0.291995,0.360544,0.351351
49523,0.717834,0.709402,0.652893,0.286885,0.257862,0.25
48821,0.67913,0.709402,0.666667,0.249322,0.265823,0.257862
50666,0.672123,0.666667,0.666667,0.248247,0.234568,0.265823
48961,0.72447,0.73913,0.709402,0.287044,0.324503,0.315789
50545,0.68883,0.694915,0.6,0.264426,0.315789,0.226994
49778,0.675965,0.666667,0.612903,0.243001,0.290323,0.25
54090,0.64774,0.612903,0.574803,0.252588,0.282051,0.226994
48248,0.740758,0.754386,0.709402,0.309705,0.342282,0.290323
48496,0.705052,0.754386,0.709402,0.269413,0.273885,0.315789
48624,0.688943,0.73913,0.709402,0.258007,0.324503,0.333333
49904,0.69606,0.694915,0.694915,0.262812,0.30719,0.257862
48887,0.719049,0.73913,0.709402,0.261941,0.273885,0.315789
48222,0.701997,0.73913,0.694915,0.270216,0.30719,0.265823
47857,0.730172,0.818182,0.666667,0.282955,0.408451,0.298701
49440,0.710017,0.754386,0.666667,0.257941,0.290323,0.219512
49875,0.721068,0.785714,0.666667,0.259252,0.360544,0.273885
48272,0.716141,0.73913,0.769912,0.265289,0.30719,0.30719
49342,0.727388,0.694915,0.680672,0.287878,0.290323,0.298701
47597,0.731581,0.73913,0.680672,0.291264,0.315789,0.25
48572,0.737673,0.724138,0.709402,0.293466,0.342282,0.324503
46635,0.738619,0.801802,0.769912,0.312829,0.388889,0.360544
46940,0.712319,0.73913,0.694915,0.299847,0.342282,0.298701
47788,0.706207,0.73913,0.680672,0.275187,0.333333,0.298701
48538,0.715508,0.785714,0.652893,0.272236,0.360544,0.234568
